0.05,3.9
0.1,0.2
0.15,0.2
0.2,0.2
0.25,0.1
0.3,2.0
0.35,0.1
0.4,0.1
0.45,0.1
0.5,0.1
0.55,0.1
0.6,0.0
0.65,0.1
0.7,0.1
0.75,0.1
0.8,0.0
0.85,0.1
0.9,0.1
0.95,0.0
